system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,mapbiomas_alerts_2021,mapbiomas_alerts_2022,.geo
00010000000000000179,120.536,3162302,São João da Mata,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000017a,308.319,3162948,São José da Barra,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000017b,88.794,3163201,São José do Alegre,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000017c,260.827,3163904,São Pedro da União,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000017d,2434.004,3164209,São Romão,MG,50.61252904399795,1885.0489492930208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000017e,2098.867,3164308,São Roque de Minas,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000017f,167.428,3164407,São Sebastião da Bela Vista,MG,0.0,2.985085099188112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000180,408.09,3164605,São Sebastião do Oeste,MG,12.248749822998047,31.65177218647077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000181,814.925,3164704,São Sebastião do Paraíso,MG,0.0,4.254655781728707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000182,277.928,3165107,São Tomás de Aquino,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000183,285.073,3165404,Sapucaí-Mirim,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000184,151.097,3165578,Senador Amaral,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000185,93.892,3165800,Senador José Bento,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000186,335.659,3166600,Serra da Saudade,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000187,1295.272,3166808,Serra do Salitre,MG,0.0,49.32048217385703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000188,209.27,3166907,Serrania,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000189,312.166,3167400,Silvianópolis,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000018a,1179.248,3168101,Tapira,MG,14.689085803677417,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000018b,407.92,3168200,Tapiraí,MG,55.588624466696245,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000018c,2091.774,3168903,Tiros,MG,0.0,28.71168542140591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000018d,114.705,3169059,Tocos do Moji,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000018e,136.776,3169109,Toledo,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000018f,828.038,3169307,Três Corações,MG,0.0,5.363200971033432,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000190,2678.253,3169356,Três Marias,MG,172.970515535051,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000191,689.794,3169406,Três Pontas,MG,0.0,3.888737860633999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000192,1822.53,3169604,Tupaciguara,MG,89.66966200652526,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000193,221.0,3169802,Turvolândia,MG,3.865310693479053,4.715563672305837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000194,820.524,3170008,Ubaí,MG,211.24315977761714,434.6043933860626,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000195,4523.957,3170107,Uberaba,MG,33.91058475243668,1.2676744816320082,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000196,4115.206,3170206,Uberlândia,MG,0.0,3.5113785426958866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000197,8445.432,3170404,Unaí,MG,1554.3906911430363,820.5990259368025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000198,1147.407,3170438,União de Minas,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000199,598.221,3170479,Uruana de Minas,MG,60.94406985219913,0.07789981141333487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000019a,2076.942,3170529,Urucuia,MG,631.9414399734795,883.8449564681512,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000019b,409.888,3170602,Vargem Bonita,MG,0.0,62.24767930477355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000019c,395.396,3170701,Varginha,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000019d,651.505,3170750,Varjão de Minas,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000019e,2220.279,3170800,Várzea da Palma,MG,98.92205835403777,361.98842597026646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000019f,1913.396,3171006,Vazante,MG,24.668518095655234,152.06073136240067,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001a0,1031.823,3171105,Veríssimo,MG,0.0,21.283950918423514,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001a1,326.515,3171709,Virgínia,MG,0.0,3.257504842457492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001a2,102.487,3172202,Wenceslau Braz,MG,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066a,7781.558,5000203,Água Clara,MS,959.9112587332261,676.7835736292224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066b,4397.518,5000252,Alcinópolis,MS,961.5949107637314,765.5827042283954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066c,4193.742,5000609,Amambai,MS,0.0,21.36514838173061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066d,2913.177,5000708,Anastácio,MS,1280.583662417535,347.2808078954365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066e,3415.657,5000807,Anaurilândia,MS,29.40756028662583,92.27329037856192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000066f,1283.627,5000856,Angélica,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000670,1142.895,5000906,Antônio João,MS,127.34326829295519,35.515471277908574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000671,2751.485,5001003,Aparecida do Taboado,MS,0.0,58.3216821966911,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000672,17087.021,5001102,Aquidauana,MS,11668.874247420057,5349.657520742838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000673,1653.86,5001243,Aral Moreira,MS,10.24114681528128,21.19097829592239,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000674,3357.926,5001508,Bandeirantes,MS,342.5082040825106,367.3795449805843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000675,2392.476,5001904,Bataguassu,MS,4.610901901041667,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000676,1826.578,5002001,Batayporã,MS,0.0,22.444756081758385,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000677,4899.44,5002100,Bela Vista,MS,1190.3707244840452,945.2897748719004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000678,2591.933,5002159,Bodoquena,MS,1530.4241420634667,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000679,5373.016,5002209,Bonito,MS,2399.6127722950214,1451.1697818196617,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000067a,5803.542,5002308,Brasilândia,MS,82.07038215669586,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000067b,2115.73,5002407,Caarapó,MS,0.0,2.523558152860753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000067c,6238.127,5002605,Camapuã,MS,891.4110054198685,729.8590526376993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000067d,8082.978,5002704,Campo Grande,MS,784.791679496447,630.0907828171166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000067e,2943.206,5002803,Caracol,MS,332.6546468562589,533.3312012003578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000067f,3658.252,5002902,Cassilândia,MS,263.2645480680136,17.280070719185616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000680,3252.327,5002951,Chapadão do Sul,MS,73.9915670529592,1078.984086922045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000681,2639.657,5003108,Corguinho,MS,54.45183932205482,47.99965033224669,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000682,1023.727,5003157,Coronel Sapucaia,MS,0.0,7.775240263791551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000683,64432.45,5003207,Corumbá,MS,10791.723073572799,15734.910519206445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000684,4159.384,5003256,Costa Rica,MS,658.3495339942328,927.279620534064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000685,6391.486,5003306,Coxim,MS,969.9766698251229,1239.8342372276652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000686,828.533,5003454,Deodápolis,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000687,2431.609,5003488,Dois Irmãos do Buriti,MS,403.67428655062974,148.42166751799948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000688,280.457,5003504,Douradina,MS,0.0,4.391945838383695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000689,4062.236,5003702,Dourados,MS,28.98523597651461,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068a,1012.796,5003751,Eldorado,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068b,315.333,5003801,Fátima do Sul,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068c,4879.932,5003900,Figueirão,MS,657.6532372375244,635.3147867738471,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068d,493.434,5004007,Glória de Dourados,MS,0.0,18.447160178557745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068e,1225.426,5004106,Guia Lopes da Laguna,MS,286.29008917499607,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068f,2957.41,5004304,Iguatemi,MS,0.0,184.40591826195782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000690,5761.19,5004403,Inocência,MS,104.88085805795731,131.95006795312008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000691,1342.764,5004502,Itaporã,MS,6.021752332548251,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000692,2063.717,5004601,Itaquiraí,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000693,2003.43,5004700,Ivinhema,MS,0.0,41.404027673339804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000694,416.605,5004809,Japorã,MS,5.5752294204053685,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000695,2912.836,5004908,Jaraguari,MS,0.0,121.51653544548519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000696,2126.133,5005004,Jardim,MS,613.0081619045577,109.50304706042708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000697,1933.316,5005103,Jateí,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000698,1569.176,5005152,Juti,MS,28.662099662128508,25.23101835176359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000699,354.255,5005202,Ladário,MS,81.61873027915806,26.64908430556352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000069a,1725.78,5005251,Laguna Carapã,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000069b,5396.905,5005400,Maracaju,MS,303.5744221701467,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000069c,5471.436,5005608,Miranda,MS,875.0539266624531,970.2364117102838,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000069d,478.38,5005681,Mundo Novo,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000069e,3189.667,5005707,Naviraí,MS,0.0,0.7306914200846352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000069f,3909.44,5005806,Nioaque,MS,1887.8473695388075,260.7075849654603,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a0,4025.012,5006002,Nova Alvorada do Sul,MS,216.3408525685026,265.103808065017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a1,4770.685,5006200,Nova Andradina,MS,203.2500799302044,276.1614575515813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a2,849.19,5006259,Novo Horizonte do Sul,MS,0.0,5.572022782915903,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a3,5061.433,5006275,Paraíso das Águas,MS,386.7571359299846,291.4476313705621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a4,5405.48,5006309,Paranaíba,MS,103.3190767997473,84.87036468670998,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a5,1307.092,5006358,Paranhos,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a6,3553.782,5006408,Pedro Gomes,MS,463.0139694005859,1301.4538710112008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a7,5359.354,5006606,Ponta Porã,MS,198.20153628671724,396.6669362288642,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a8,17505.2,5006903,Porto Murtinho,MS,6636.320673451223,6983.698949007701,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006a9,17315.283,5007109,Ribas do Rio Pardo,MS,1354.7428874183508,1842.0642247481833,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006aa,3983.562,5007208,Rio Brilhante,MS,53.65743238245342,87.70933050405493,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006ab,1828.8,5007307,Rio Negro,MS,373.79992304697197,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006ac,8173.868,5007406,Rio Verde de Mato Grosso,MS,1950.664094955072,2040.4415651459421,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006ad,1309.574,5007505,Rochedo,MS,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006ae,6142.001,5007554,Santa Rita do Pardo,MS,9.01705100176643,22.306748470722255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006af,3849.875,5007695,São Gabriel do Oeste,MS,1335.0043127491033,170.878091521069,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b0,839.117,5007703,Sete Quedas,MS,6.440122976361439,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b1,3254.917,5007802,Selvíria,MS,628.4556432052493,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b2,5265.695,5007901,Sidrolândia,MS,156.9507571550918,248.70499321135924,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b3,4185.528,5007935,Sonora,MS,888.644258057911,696.4407612882336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b4,1784.207,5007950,Tacuru,MS,0.0,26.113543433311296,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b5,1052.232,5007976,Taquarussu,MS,0.0,31.758773879562064,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b6,2845.723,5008008,Terenos,MS,454.5278915253275,266.23875333275856,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b7,10217.071,5008305,Três Lagoas,MS,57.07501888635975,193.29899059876524,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000006b8,312.429,5008404,Vicentina,MS,0.0,0.1862818153052236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000271,357.128,5103437,Curvelândia,MT,95.77440236715897,14.219106312973915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000272,1273.178,5103452,Denise,MT,54.84037114095054,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000273,8263.397,5103502,Diamantino,MT,689.9477225237911,1341.302942552239,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000274,2183.603,5103601,Dom Aquino,MT,67.85250976449994,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000275,11661.514,5103700,Feliz Natal,MT,4754.392249564438,5669.172303859611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000276,891.448,5103809,Figueirópolis D'Oeste,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000277,16908.375,5103858,Gaúcha do Norte,MT,1240.0603325919117,1720.1995653824083,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000278,4514.917,5103908,General Carneiro,MT,497.95054685032574,671.871985875078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000279,833.13,5103957,Glória D'Oeste,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000027a,4725.281,5104104,Guarantã do Norte,MT,1446.9534706622262,1306.6644557873312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000027b,5043.899,5104203,Guiratinga,MT,246.4797026359292,114.14897444031931,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000027c,592.495,5104500,Indiavaí,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000027d,3422.016,5104526,Ipiranga do Norte,MT,426.91314888545173,607.4224311079633,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000027e,2909.745,5104542,Itanhangá,MT,1496.3605704374647,845.0810020786904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000027f,4521.79,5104559,Itaúba,MT,1260.3523997614664,649.0125908249565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000280,8698.814,5104609,Itiquira,MT,0.0,2.6220204019464237,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000281,2429.678,5104807,Jaciara,MT,132.10616075145023,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000282,1114.302,5104906,Jangada,MT,45.66137683675128,518.1734554420381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000283,1345.411,5105002,Jauru,MT,263.54266353254536,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000284,22632.713,5105101,Juara,MT,6040.083085549272,10306.921595223228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000285,26397.173,5105150,Juína,MT,4503.745004300155,2955.9712270957943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000286,3207.837,5105176,Juruena,MT,410.3785850924379,789.4842747922833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000287,2291.307,5105200,Juscimeira,MT,0.0,12.42798537870519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000288,1810.547,5105234,Lambari D'Oeste,MT,60.40241532683725,341.50645258779656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000289,3674.596,5105259,Lucas do Rio Verde,MT,119.27680762522911,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000028a,4282.733,5105309,Luciara,MT,66.25402745208162,40.08756720810842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000028b,13484.71,5105507,Vila Bela da Santíssima Trindade,MT,426.8699444762456,979.5885701186698,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000028c,12285.486,5105580,Marcelândia,MT,8605.780395081263,7477.30693993049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000028d,5228.272,5105606,Matupá,MT,1141.0675773336504,658.8371155431666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000028e,1085.486,5105622,Mirassol d'Oeste,MT,50.50024347694544,296.4554252948847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000028f,3908.739,5105903,Nobres,MT,33.15345905828733,771.7571040855338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000290,1336.754,5106000,Nortelândia,MT,251.8752535931509,51.334494586157554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000291,5537.413,5106109,Nossa Senhora do Livramento,MT,168.95575667020873,655.0013992311722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000292,4034.539,5106174,Nova Nazaré,MT,277.9838148176594,51.83504148772584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000293,4780.426,5106182,Nova Lacerda,MT,1312.5527594938328,1167.2786736361618,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000294,2385.611,5106190,Nova Santa Helena,MT,841.0933564983561,790.2835213309498,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000295,3290.032,5106208,Nova Brasilândia,MT,676.051113171456,624.3213857698844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000296,5953.099,5106216,Nova Canaã do Norte,MT,1365.8573829950572,961.2514183271155,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000297,9536.814,5106224,Nova Mutum,MT,1201.8375824716666,1365.2395875663128,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000298,1327.266,5106232,Nova Olímpia,MT,121.97922216287046,35.93148687533509,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000299,12460.736,5106240,Nova Ubiratã,MT,4365.579675295986,6626.034616896084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000029a,5491.972,5106257,Nova Xavantina,MT,1380.7492203124016,513.2787663658456,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000029b,5800.759,5106265,Novo Mundo,MT,1224.1617566823224,1410.0594929899642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000029c,920.048,5106273,Novo Horizonte do Norte,MT,66.97497867690109,4.250267857187309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000029d,5225.595,5106281,Novo São Joaquim,MT,568.0952498404725,312.21844943897923,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000029e,4814.149,5106299,Paranaíta,MT,1454.097778721621,3742.950796695961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000029f,24166.632,5106307,Paranatinga,MT,3827.1247725989115,6652.410552766034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a0,4394.78,5106315,Novo Santo Antônio,MT,513.6684155636542,218.9990169883579,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a1,3841.672,5106372,Pedra Preta,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a2,14433.775,5106422,Peixoto de Azevedo,MT,6230.063431268071,6059.639790954383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a3,2437.59,5106455,Planalto da Serra,MT,10.74602590377508,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a4,17156.759,5106505,Poconé,MT,311.36252783887596,414.70187974666925,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a5,2742.482,5106653,Pontal do Araguaia,MT,260.0379635976008,243.62160524844865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a6,701.138,5106703,Ponte Branca,MT,140.9606280621935,162.33603051647717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a7,8545.292,5106752,Pontes e Lacerda,MT,233.00410848482005,336.081585216208,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a8,3971.721,5106778,Porto Alegre do Norte,MT,2700.3253466920314,490.04693740612475,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002a9,6846.668,5106802,Porto dos Gaúchos,MT,2118.3756713994453,3402.3716538540875,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002aa,5835.278,5106828,Porto Esperidião,MT,441.311172311102,252.2697448939193,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002ab,2045.467,5106851,Porto Estrela,MT,14.482764801863109,0.07578017290900735,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002ac,6915.298,5107008,Poxoréu,MT,1784.2762943730306,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002ad,5470.383,5107040,Primavera do Leste,MT,1096.5940530555627,161.06226962366478,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002ae,17799.989,5107065,Querência,MT,2432.109116854658,7584.684539166788,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002af,1282.763,5107107,São José dos Quatro Marcos,MT,2.1675134352261414,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b0,1331.677,5107156,Reserva do Cabaçal,MT,430.4899609351313,846.7722161693825,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b1,11354.555,5107180,Ribeirão Cascalheira,MT,2673.6175825734235,4094.6492108791685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b2,624.997,5107198,Ribeirãozinho,MT,278.2257474290108,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b3,539.287,5107206,Rio Branco,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b4,3812.09,5107248,Santa Carmem,MT,1915.7804688454337,2513.9136008713053,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b5,1166.382,5107263,Santo Afonso,MT,60.20955747508331,17.723437585425284,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b6,489.737,5107297,São José do Povo,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b7,4525.304,5107305,São José do Rio Claro,MT,3299.9917247643325,756.5819653285592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b8,7465.563,5107354,São José do Xingu,MT,24.190739721057398,1006.2696080261748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002b9,344.33,5107404,São Pedro da Cipa,MT,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002ba,12658.341,5107578,Rondolândia,MT,4368.181985930848,5196.300078302909,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002bb,4824.02,5107602,Rondonópolis,MT,178.39234503844008,40.14646720423075,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002bc,7339.443,5107701,Rosário Oeste,MT,481.4065529332282,1570.2448328457976,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002bd,5623.39,5107743,Santa Cruz do Xingu,MT,867.3758251840362,1465.743851784374,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002be,1753.378,5107750,Salto do Céu,MT,143.1697199164894,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002bf,4747.042,5107768,Santa Rita do Trivelato,MT,265.34013143676833,1375.8783913216912,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000002c0,6466.223,5107776,Santa Terezinha,MT,1101.3012351391594,761.0455015812207,"{""type"":""MultiPoint"",""coordinates"":[]}"
